gene_id	cell_group	Gene.Ontology.IDs
LOC105332313	10	GO:0000977
LOC105332313	10	GO:0000978
LOC105332313	10	GO:0000981
LOC105332313	10	GO:0000987
LOC105332313	10	GO:0001525
LOC105332313	10	GO:0001889
LOC105332313	10	GO:0001935
LOC105332313	10	GO:0002639
LOC105332313	10	GO:0003700
LOC105332313	10	GO:0005634
LOC105332313	10	GO:0005737
LOC105332313	10	GO:0005783
LOC105332313	10	GO:0005789
LOC105332313	10	GO:0006511
LOC105332313	10	GO:0006915
LOC105332313	10	GO:0006990
LOC105332313	10	GO:0007517
LOC105332313	10	GO:0010506
LOC105332313	10	GO:0016021
LOC105332313	10	GO:0030154
LOC105332313	10	GO:0031490
LOC105332313	10	GO:0031648
LOC105332313	10	GO:0034976
LOC105332313	10	GO:0035356
LOC105332313	10	GO:0042149
LOC105332313	10	GO:0042632
LOC105332313	10	GO:0043066
LOC105332313	10	GO:0045348
LOC105332313	10	GO:0045579
LOC105332313	10	GO:0045582
LOC105332313	10	GO:0045600
LOC105332313	10	GO:0045944
LOC105332313	10	GO:0046982
LOC105332313	10	GO:0055089
LOC105332313	10	GO:0055092
LOC105332313	10	GO:0060612
LOC105332313	10	GO:0071222
LOC105332313	10	GO:0071230
LOC105332313	10	GO:0071353
LOC105332313	10	GO:0071375
LOC105332313	10	GO:0071498
LOC105332313	10	GO:0071499
LOC105332313	10	GO:1900100
LOC105332313	10	GO:1903489
LOC105332313	10	GO:1990418
LOC105332313	10	GO:2000347
LOC105344977	4	NA
LOC105346613	4	GO:0001972
LOC105346613	4	GO:0004497
LOC105346613	4	GO:0005506
LOC105346613	4	GO:0005739
LOC105346613	4	GO:0006629
LOC105346613	4	GO:0016020
LOC105346613	4	GO:0020037
LOC105346613	4	GO:0061896
LOC105346613	4	GO:0061897
LOC105346613	4	GO:0061898
LOC105346613	4	GO:1904768
LOC105345003	6	GO:0003723
LOC105345003	6	GO:0005737
LOC105345003	6	GO:0052908
LOC105319984	1	GO:0005905
LOC105319984	1	GO:0006897
LOC105319984	1	GO:0016021
LOC105338896	9	GO:0001525
LOC105338896	9	GO:0001541
LOC105338896	9	GO:0001542
LOC105338896	9	GO:0001554
LOC105338896	9	GO:0004222
LOC105338896	9	GO:0005576
LOC105338896	9	GO:0005615
LOC105338896	9	GO:0005886
LOC105338896	9	GO:0006508
LOC105338896	9	GO:0008270
LOC105338896	9	GO:0009725
LOC105338896	9	GO:0030154
LOC105338896	9	GO:0030198
LOC105338896	9	GO:0030574
LOC105338896	9	GO:0031012
LOC105338896	9	GO:0031225
LOC105338896	9	GO:0051591
LOC105349129	5	GO:0007613
LOC105349129	5	GO:0008542
LOC105349129	5	GO:0014069
LOC105349129	5	GO:0035255
LOC105349129	5	GO:0045202
LOC105349129	5	GO:0048169
LOC105349129	5	GO:0060076
LOC105349129	5	GO:0070161
LOC105349129	5	GO:0097120
LOC105349129	5	GO:0098839
LOC105349129	5	GO:0098978
LOC105349129	5	GO:0099061
LOC105349129	5	GO:2000312
LOC105349129	5	GO:2000463
LOC105332773	2	GO:0000122
LOC105332773	2	GO:0000976
LOC105332773	2	GO:0000978
LOC105332773	2	GO:0000981
LOC105332773	2	GO:0001227
LOC105332773	2	GO:0005634
LOC105332773	2	GO:0005654
LOC105332773	2	GO:0005667
LOC105332773	2	GO:0005737
LOC105332773	2	GO:0005739
LOC105332773	2	GO:0006357
LOC105332773	2	GO:0007420
LOC105332773	2	GO:0007517
LOC105332773	2	GO:0008270
LOC105332773	2	GO:0016604
LOC105332773	2	GO:0019899
LOC105332773	2	GO:0032922
LOC105332773	2	GO:0045662
LOC105332773	2	GO:0045663
LOC105332773	2	GO:0045664
LOC105332773	2	GO:0045785
LOC105332773	2	GO:0045893
LOC105332773	2	GO:0045944
LOC105332773	2	GO:0071559
LOC105332773	2	GO:1904059
LOC105344715	3	GO:0004888
LOC105344715	3	GO:0005231
LOC105344715	3	GO:0005887
LOC105344715	3	GO:0005892
LOC105344715	3	GO:0007165
LOC105344715	3	GO:0007268
LOC105344715	3	GO:0007271
LOC105344715	3	GO:0017085
LOC105344715	3	GO:0022848
LOC105344715	3	GO:0030594
LOC105344715	3	GO:0034220
LOC105344715	3	GO:0042391
LOC105344715	3	GO:0043005
LOC105344715	3	GO:0045202
LOC105344715	3	GO:0045211
LOC105344715	3	GO:0050877
LOC105344715	3	GO:0070161
LOC105344715	3	GO:0098655
LOC105344715	3	GO:1904315
LOC109618378	7	GO:0005886
LOC109618378	7	GO:0016021
LOC109618378	7	GO:0043332
LOC105328642	6	GO:0001525
LOC105328642	6	GO:0001540
LOC105328642	6	GO:0005178
LOC105328642	6	GO:0005509
LOC105328642	6	GO:0005576
LOC105328642	6	GO:0005604
LOC105328642	6	GO:0005615
LOC105328642	6	GO:0005796
LOC105328642	6	GO:0005886
LOC105328642	6	GO:0005925
LOC105328642	6	GO:0006629
LOC105328642	6	GO:0006898
LOC105328642	6	GO:0006954
LOC105328642	6	GO:0007420
LOC105328642	6	GO:0008022
LOC105328642	6	GO:0009887
LOC105328642	6	GO:0009888
LOC105328642	6	GO:0016525
LOC105328642	6	GO:0030021
LOC105328642	6	GO:0030154
LOC105328642	6	GO:0043202
LOC105328642	6	GO:0050750
LOC105328642	6	GO:0060548
LOC105328642	6	GO:0062023
LOC105328642	6	GO:0070062
LOC105328642	6	GO:0072359
LOC105328642	6	GO:0098797
LOC105328642	6	GO:1905907
LOC105318652	14	GO:0005509
LOC105318652	14	GO:0005576
LOC105318652	14	GO:0007156
LOC105318652	14	GO:0016020
LOC105318652	14	GO:0030246
LOC105318662	14	GO:0000209
LOC105318662	14	GO:0005829
LOC105318662	14	GO:0035556
LOC105318662	14	GO:0044314
LOC105318662	14	GO:0061630
LOC105318662	14	GO:0140454
LOC105318672	13	GO:0015207
LOC105318672	13	GO:0015208
LOC105318672	13	GO:0015245
LOC105318672	13	GO:0016021
LOC105318672	13	GO:0016323
LOC105318672	13	GO:0035344
LOC105318672	13	GO:0042910
LOC105318673	1	GO:0004318
LOC105318673	1	GO:0006633
LOC105318673	1	GO:0016631
LOC105318673	1	GO:0051287
LOC105340661	3	GO:0015918
LOC105340661	3	GO:0032934
LOC105325414	12	GO:0001707
LOC105325414	12	GO:0001756
LOC105325414	12	GO:0001895
LOC105325414	12	GO:0005509
LOC105325414	12	GO:0005737
LOC105325414	12	GO:0005886
LOC105325414	12	GO:0007157
LOC105325414	12	GO:0010470
LOC105325414	12	GO:0010718
LOC105325414	12	GO:0010951
LOC105325414	12	GO:0014028
LOC105325414	12	GO:0016021
LOC105325414	12	GO:0016324
LOC105325414	12	GO:0016327
LOC105325414	12	GO:0019828
LOC105325414	12	GO:0030010
LOC105325414	12	GO:0030054
LOC105325414	12	GO:0030513
LOC105325414	12	GO:0032991
LOC105325414	12	GO:0035003
LOC105325414	12	GO:0044877
LOC105325414	12	GO:0045177
LOC105325414	12	GO:0045197
LOC105325414	12	GO:0045199
LOC105325414	12	GO:0045494
LOC105325414	12	GO:0046549
LOC105325414	12	GO:0055111
LOC105325414	12	GO:0072359
LOC105321850	10	GO:0005041
LOC105321850	10	GO:0005886
LOC105321850	10	GO:0005905
LOC105321850	10	GO:0006629
LOC105321850	10	GO:0006869
LOC105321850	10	GO:0016021
LOC105321850	10	GO:0048839
LOC105322328	7	GO:0000226
LOC105322328	7	GO:0005737
LOC105322328	7	GO:0005874
LOC105322328	7	GO:0007605
LOC105322328	7	GO:0008017
LOC105322328	7	GO:0008344
LOC105322328	7	GO:0035011
LOC105322328	7	GO:0035556
LOC105322328	7	GO:0071683
LOC105344011	5	GO:0004842
LOC105344011	5	GO:0005737
LOC105344011	5	GO:0008270
LOC105344011	5	GO:0043523
LOC105319384	13	GO:0005242
LOC105319384	13	GO:0005886
LOC105319384	13	GO:0008076
LOC105319384	13	GO:0009897
LOC105319384	13	GO:0015467
LOC105319384	13	GO:0030315
LOC105319384	13	GO:0034765
LOC105319384	13	GO:0086089
LOC105319384	13	GO:0086091
LOC105319384	13	GO:0098914
LOC105319384	13	GO:1990573
LOC105343715	2	GO:0000978
LOC105343715	2	GO:0000981
LOC105343715	2	GO:0005634
LOC105343715	2	GO:0006357
LOC105343715	2	GO:0046872
LOC117692972	2	GO:0000122
LOC117692972	2	GO:0000792
LOC117692972	2	GO:0000978
LOC117692972	2	GO:0000981
LOC117692972	2	GO:0000987
LOC117692972	2	GO:0001657
LOC117692972	2	GO:0001658
LOC117692972	2	GO:0001822
LOC117692972	2	GO:0001843
LOC117692972	2	GO:0003281
LOC117692972	2	GO:0003337
LOC117692972	2	GO:0003340
LOC117692972	2	GO:0003677
LOC117692972	2	GO:0003682
LOC117692972	2	GO:0005634
LOC117692972	2	GO:0005737
LOC117692972	2	GO:0006357
LOC117692972	2	GO:0006366
LOC117692972	2	GO:0007224
LOC117692972	2	GO:0007507
LOC117692972	2	GO:0008013
LOC117692972	2	GO:0010369
LOC117692972	2	GO:0016581
LOC117692972	2	GO:0021553
LOC117692972	2	GO:0021772
LOC117692972	2	GO:0021889
LOC117692972	2	GO:0021915
LOC117692972	2	GO:0030177
LOC117692972	2	GO:0030182
LOC117692972	2	GO:0031129
LOC117692972	2	GO:0035136
LOC117692972	2	GO:0035137
LOC117692972	2	GO:0042733
LOC117692972	2	GO:0044877
LOC117692972	2	GO:0045666
LOC117692972	2	GO:0045879
LOC117692972	2	GO:0045892
LOC117692972	2	GO:0045893
LOC117692972	2	GO:0045944
LOC117692972	2	GO:0046872
LOC117692972	2	GO:0048566
LOC117692972	2	GO:0060173
LOC117692972	2	GO:0061034
LOC117692972	2	GO:0061629
LOC117692972	2	GO:0072073
LOC117692972	2	GO:0072092
LOC117692972	2	GO:0072309
LOC117692972	2	GO:0090190
LOC117692972	2	GO:0097154
LOC117692972	2	GO:2000177
LOC117692972	2	GO:2000381
LOC117692972	2	GO:2000384
LOC105324812	6	NA
LOC105338345	5	GO:0003729
LOC105338345	5	GO:0003743
LOC105338345	5	GO:0010494
LOC105338345	5	GO:0036493
LOC105323138	9	GO:0000981
LOC105323138	9	GO:0005634
LOC105323138	9	GO:0006357
LOC105323138	9	GO:0030154
LOC105323138	9	GO:0043565
LOC117692375	6	GO:0004930
LOC117692375	6	GO:0005929
LOC117692375	6	GO:0007186
LOC117692375	6	GO:0007189
LOC117692375	6	GO:0016021
LOC117692375	6	GO:0055037
LOC117692375	6	GO:0060170
LOC117692375	6	GO:1901621
LOC105343134	11	GO:0046872
LOC105320410	8	GO:0000785
LOC105320410	8	GO:0000786
LOC105320410	8	GO:0005634
LOC105320410	8	GO:0005700
LOC105320410	8	GO:0006334
LOC105320410	8	GO:0030527
LOC105320410	8	GO:0031492
LOC105320410	8	GO:0035059
LOC105320410	8	GO:0046982
LOC105320409	8	GO:0000786
LOC105320409	8	GO:0003677
LOC105320409	8	GO:0005634
LOC105320409	8	GO:0030527
LOC105320409	8	GO:0044877
LOC105320409	8	GO:0046982
LOC105320407	8	GO:0000786
LOC105320407	8	GO:0003690
LOC105320407	8	GO:0005634
LOC105320407	8	GO:0006334
LOC105320407	8	GO:0030261
LOC105320407	8	GO:0030527
LOC105320407	8	GO:0031492
LOC105320407	8	GO:0045910
LOC105324863	3	GO:0005783
LOC105324863	3	GO:0005886
LOC105324863	3	GO:0006470
LOC105324863	3	GO:0006805
LOC105324863	3	GO:0016020
LOC105324863	3	GO:0016021
LOC105324863	3	GO:0016042
LOC105324863	3	GO:0017171
LOC105324863	3	GO:0042301
LOC105324863	3	GO:0046485
LOC105324863	3	GO:0047378
LOC105324863	3	GO:0060395
LOC105330146	3	GO:0001958
LOC105330146	3	GO:0003006
LOC105330146	3	GO:0004035
LOC105330146	3	GO:0004427
LOC105330146	3	GO:0005509
LOC105330146	3	GO:0005615
LOC105330146	3	GO:0005758
LOC105330146	3	GO:0005886
LOC105330146	3	GO:0010259
LOC105330146	3	GO:0016311
LOC105330146	3	GO:0016462
LOC105330146	3	GO:0016887
LOC105330146	3	GO:0019725
LOC105330146	3	GO:0030282
LOC105330146	3	GO:0031012
LOC105330146	3	GO:0031225
LOC105330146	3	GO:0031966
LOC105330146	3	GO:0032496
LOC105330146	3	GO:0033280
LOC105330146	3	GO:0033883
LOC105330146	3	GO:0034516
LOC105330146	3	GO:0042822
LOC105330146	3	GO:0043262
LOC105330146	3	GO:0046677
LOC105330146	3	GO:0050187
LOC105330146	3	GO:0051384
LOC105330146	3	GO:0052732
LOC105330146	3	GO:0055062
LOC105330146	3	GO:0055074
LOC105330146	3	GO:0065010
LOC105330146	3	GO:0071407
LOC105330146	3	GO:0071529
LOC105330146	3	GO:0110148
LOC105330146	3	GO:0120162
LOC105330146	3	GO:0140651
LOC105330146	3	GO:1904383
LOC105338114	10	GO:0003779
LOC105338114	10	GO:0005634
LOC105338114	10	GO:0005829
LOC105338114	10	GO:0005886
LOC105338114	10	GO:0019899
LOC105338114	10	GO:0030833
LOC105338114	10	GO:0030864
LOC105338114	10	GO:0050832
LOC105338114	10	GO:0051015
LOC105333120	13	GO:0005576
LOC105333120	13	GO:0042742
LOC105333120	13	GO:0042832
LOC105333120	13	GO:0045087
LOC105334469	3	GO:0001968
LOC105334469	3	GO:0005518
LOC105334469	3	GO:0009986
LOC105334469	3	GO:0016021
LOC105334469	3	GO:0030335
LOC105334469	3	GO:0043236
LOC105334469	3	GO:0046813
LOC105334469	3	GO:1903077
LOC105333268	9	GO:0004222
LOC105333268	9	GO:0005576
LOC105333268	9	GO:0006508
LOC105333268	9	GO:0008270
LOC105341623	5	GO:0003746
LOC105341623	5	GO:0003924
LOC105341623	5	GO:0005525
LOC105341623	5	GO:0005737
LOC105340061	4	GO:0005576
LOC105340061	4	GO:0062023
LOC105344310	2	GO:0000977
LOC105344310	2	GO:0000981
LOC105344310	2	GO:0005634
LOC105344310	2	GO:0006357
LOC105344310	2	GO:0007267
LOC105344310	2	GO:0021527
LOC105344310	2	GO:0021549
LOC105344310	2	GO:0021702
LOC105344310	2	GO:0021766
LOC105344310	2	GO:0021846
LOC105344310	2	GO:0021879
LOC105344310	2	GO:0021937
LOC105344310	2	GO:0030182
LOC105344310	2	GO:0042127
LOC105344310	2	GO:0045893
LOC105344310	2	GO:0046872
LOC105344310	2	GO:1990837
LOC105330417	5	GO:0034773
LOC105330417	5	GO:0042799
LOC105330417	5	GO:0045814
LOC105330417	5	GO:0046872
LOC105330417	5	GO:2000035
LOC105330417	5	GO:2000736
LOC105330418	5	GO:0010529
LOC105330418	5	GO:0034773
LOC105330418	5	GO:0042799
LOC105330418	5	GO:0045814
LOC105330418	5	GO:0046872
LOC105330418	5	GO:2000035
LOC105330418	5	GO:2000736
LOC105331830	2	GO:0004930
LOC105331830	2	GO:0005886
LOC105331830	2	GO:0016021
LOC105345796	5	GO:0000776
LOC105345796	5	GO:0005634
LOC105345796	5	GO:0005694
LOC105345796	5	GO:0006357
LOC105345796	5	GO:0008270
LOC105345796	5	GO:0043035
LOC105345796	5	GO:1990837
LOC105340282	2	GO:0003341
LOC105340282	2	GO:0031514
LOC105340282	2	GO:0044782
LOC105335618	8	GO:0000287
LOC105335618	8	GO:0005737
LOC105335618	8	GO:0009975
LOC105335618	8	GO:0010333
LOC105335618	8	GO:0016102
LOC105335618	8	GO:0051762
LOC105334421	8	GO:0003682
LOC105334421	8	GO:0005634
LOC105334421	8	GO:0006260
LOC105334421	8	GO:0006974
LOC105334421	8	GO:0007098
LOC105334421	8	GO:0009411
LOC105334421	8	GO:0019985
LOC105334421	8	GO:0048471
LOC105334421	8	GO:0051726
LOC117681156	10	GO:0005507
LOC117681156	10	GO:0016491
LOC105345408	4	GO:0008753
LOC105345408	4	GO:0050136
LOC105321684	4	GO:0005737
LOC105321684	4	GO:0005829
LOC105321684	4	GO:0005886
LOC105321684	4	GO:0042552
LOC105321684	4	GO:0043005
LOC105321684	4	GO:0046854
LOC105321684	4	GO:0072659
LOC105329712	10	GO:0003785
LOC105329712	10	GO:0005829
LOC105329712	10	GO:0005856
LOC105329712	10	GO:0005938
LOC105329712	10	GO:0007015
LOC105329712	10	GO:0070161
LOC105348737	7	GO:0000978
LOC105348737	7	GO:0000981
LOC105348737	7	GO:0003700
LOC105348737	7	GO:0003714
LOC105348737	7	GO:0005634
LOC105348737	7	GO:0006357
LOC105348737	7	GO:0007411
LOC105348737	7	GO:0007636
LOC105348737	7	GO:0008039
LOC105348737	7	GO:0045944
LOC105348737	7	GO:0048813
LOC105348737	7	GO:0050911
LOC105348737	7	GO:0070983
LOC105338903	6	GO:0005886
LOC105338903	6	GO:0005887
LOC105338903	6	GO:0006836
LOC105338903	6	GO:0015375
LOC105338903	6	GO:0060092
LOC105338906	4	GO:0005581
LOC105338906	4	GO:0005615
LOC105338906	4	GO:0042802
LOC105338906	4	GO:0045599
LOC105338906	4	GO:0048144
LOC105338906	4	GO:0048147
LOC105338906	4	GO:0070371
LOC105338906	4	GO:0070373
LOC105338907	5	GO:0003774
LOC105338907	5	GO:0005516
LOC105338907	5	GO:0005524
LOC105338907	5	GO:0016459
LOC105338907	5	GO:0030016
LOC105338907	5	GO:0032982
LOC105338907	5	GO:0051015
LOC105319736	1	GO:0003755
LOC105319736	1	GO:0005509
LOC105319736	1	GO:0005528
LOC105319736	1	GO:0005783
LOC105319736	1	GO:0005788
LOC105319736	1	GO:0018208
LOC105320302	1	GO:0004656
LOC105320302	1	GO:0005506
LOC105320302	1	GO:0005783
LOC105320302	1	GO:0005788
LOC105320302	1	GO:0018401
LOC105320302	1	GO:0031418
LOC117681265	8	NA
LOC105325311	3	GO:0001504
LOC105325311	3	GO:0005332
LOC105325311	3	GO:0005369
LOC105325311	3	GO:0005737
LOC105325311	3	GO:0005886
LOC105325311	3	GO:0005887
LOC105325311	3	GO:0006836
LOC105325311	3	GO:0007420
LOC105325311	3	GO:0008028
LOC105325311	3	GO:0009410
LOC105325311	3	GO:0015718
LOC105325311	3	GO:0016020
LOC105325311	3	GO:0035725
LOC105325311	3	GO:0042165
LOC105325311	3	GO:0042995
LOC105325311	3	GO:0043005
LOC105325311	3	GO:0045202
LOC105325311	3	GO:0098810
LOC105325311	3	GO:0098982
LOC105325311	3	GO:0099055
LOC105325311	3	GO:0099056
LOC105327950	4	GO:0003677
LOC105327950	4	GO:0003700
LOC105327950	4	GO:0005634
LOC105327950	4	GO:0045893
LOC105338011	1	GO:0016021
LOC105338464	12	GO:0004222
LOC105338464	12	GO:0005886
LOC105338464	12	GO:0006509
LOC105338464	12	GO:0007219
LOC105338464	12	GO:0007220
LOC105338464	12	GO:0010942
LOC105338464	12	GO:0016021
LOC105338464	12	GO:0033209
LOC105338464	12	GO:0040015
LOC105338464	12	GO:0046872
LOC105338464	12	GO:1903427
LOC105347812	7	GO:0005243
LOC105347812	7	GO:0005886
LOC105347812	7	GO:0005911
LOC105347812	7	GO:0005921
LOC105347812	7	GO:0016021
LOC105347812	7	GO:0016264
LOC105347812	7	GO:0018991
LOC105347812	7	GO:0032589
LOC105347812	7	GO:0034220
LOC105347812	7	GO:0034609
LOC105347812	7	GO:0040011
LOC105347812	7	GO:0043051
LOC105347812	7	GO:0055077
LOC105347812	7	GO:0072347
LOC105347812	7	GO:0090325
LOC105347812	7	GO:1902435
LOC105347812	7	GO:1902847
LOC105347812	7	GO:1903351
LOC105340983	12	GO:0008203
LOC105340983	12	GO:0016021
LOC105340983	12	GO:0016491
LOC105340983	12	GO:0046872
LOC105340983	12	GO:0051537
LOC105322258	11	GO:0003724
LOC105322258	11	GO:0003729
LOC105322258	11	GO:0005524
LOC105322258	11	GO:0005730
LOC105322258	11	GO:0006364
LOC105322258	11	GO:0016887
LOC105330734	12	GO:0005789
LOC105330734	12	GO:0006629
LOC105330734	12	GO:0006636
LOC105330734	12	GO:0016021
LOC105330734	12	GO:0016213
LOC105330734	12	GO:0016717
LOC105330727	11	GO:0005737
LOC105330727	11	GO:0007288
LOC105330727	11	GO:0008017
LOC105330727	11	GO:0036064
LOC105344257	7	GO:0000139
LOC105344257	7	GO:0001516
LOC105344257	7	GO:0002827
LOC105344257	7	GO:0004622
LOC105344257	7	GO:0004623
LOC105344257	7	GO:0005509
LOC105344257	7	GO:0005544
LOC105344257	7	GO:0005634
LOC105344257	7	GO:0005635
LOC105344257	7	GO:0005737
LOC105344257	7	GO:0005743
LOC105344257	7	GO:0005783
LOC105344257	7	GO:0005789
LOC105344257	7	GO:0005794
LOC105344257	7	GO:0005829
LOC105344257	7	GO:0006071
LOC105344257	7	GO:0006640
LOC105344257	7	GO:0006663
LOC105344257	7	GO:0006690
LOC105344257	7	GO:0008374
LOC105344257	7	GO:0010314
LOC105344257	7	GO:0010572
LOC105344257	7	GO:0019369
LOC105344257	7	GO:0019370
LOC105344257	7	GO:0032266
LOC105344257	7	GO:0032308
LOC105344257	7	GO:0034478
LOC105344257	7	GO:0034638
LOC105344257	7	GO:0036151
LOC105344257	7	GO:0042127
LOC105344257	7	GO:0043032
LOC105344257	7	GO:0043231
LOC105344257	7	GO:0046475
LOC105344257	7	GO:0047498
LOC105344257	7	GO:0047499
LOC105344257	7	GO:0050482
LOC105344257	7	GO:0051649
LOC105344257	7	GO:0070273
LOC105344257	7	GO:0071236
LOC105344257	7	GO:0102545
LOC105344257	7	GO:1902387
LOC105343929	12	GO:0004888
LOC105343929	12	GO:0005231
LOC105343929	12	GO:0005887
LOC105343929	12	GO:0007165
LOC105343929	12	GO:0007218
LOC105343929	12	GO:0007268
LOC105343929	12	GO:0016594
LOC105343929	12	GO:0016934
LOC105343929	12	GO:0016935
LOC105343929	12	GO:0022852
LOC105343929	12	GO:0030425
LOC105343929	12	GO:0030594
LOC105343929	12	GO:0034220
LOC105343929	12	GO:0042391
LOC105343929	12	GO:0043005
LOC105343929	12	GO:0043200
LOC105343929	12	GO:0043204
LOC105343929	12	GO:0045202
LOC105343929	12	GO:0046872
LOC105343929	12	GO:0050877
LOC105343929	12	GO:0051260
LOC105343929	12	GO:0060012
LOC105343929	12	GO:0070161
LOC105343929	12	GO:0071230
LOC105343929	12	GO:0071294
LOC105343929	12	GO:0071361
LOC105343929	12	GO:0098690
LOC105343929	12	GO:0098982
LOC105343929	12	GO:0099060
LOC105343929	12	GO:1902476
LOC105343929	12	GO:1904315
LOC105343929	12	GO:2000300
LOC105324492	6	GO:0001745
LOC105324492	6	GO:0001941
LOC105324492	6	GO:0005737
LOC105324492	6	GO:0005886
LOC105324492	6	GO:0005887
LOC105324492	6	GO:0007155
LOC105324492	6	GO:0007274
LOC105324492	6	GO:0008039
LOC105324492	6	GO:0008045
LOC105324492	6	GO:0016200
LOC105324492	6	GO:0022416
LOC105324492	6	GO:0031005
LOC105324492	6	GO:0031012
LOC105324492	6	GO:0031122
LOC105324492	6	GO:0031594
LOC105324492	6	GO:0034110
LOC105324492	6	GO:0034116
LOC105324492	6	GO:0040017
LOC105324492	6	GO:0042051
LOC105324492	6	GO:0042802
LOC105324492	6	GO:0042803
LOC105324492	6	GO:0043005
LOC105324492	6	GO:0043025
LOC105324492	6	GO:0045211
LOC105324492	6	GO:0045467
LOC105324492	6	GO:0046982
LOC105324492	6	GO:0048058
LOC105324492	6	GO:0048499
LOC105324492	6	GO:0048790
LOC105324492	6	GO:0050808
LOC105324492	6	GO:0051124
LOC105324492	6	GO:0070161
LOC105324492	6	GO:0097090
LOC105324492	6	GO:0099190
LOC105324492	6	GO:0099559
LOC105324492	6	GO:2000331
LOC105339511	8	GO:0001764
LOC105339511	8	GO:0002052
LOC105339511	8	GO:0005516
LOC105339511	8	GO:0005634
LOC105339511	8	GO:0005737
LOC105339511	8	GO:0005813
LOC105339511	8	GO:0007051
LOC105339511	8	GO:0007283
LOC105339511	8	GO:0008356
LOC105339511	8	GO:0008584
LOC105339511	8	GO:0016324
LOC105339511	8	GO:0021873
LOC105339511	8	GO:0021987
LOC105339511	8	GO:0030496
LOC105339511	8	GO:0036449
LOC105339511	8	GO:0045665
LOC105339511	8	GO:0045769
LOC105339511	8	GO:0048477
LOC105339511	8	GO:0048589
LOC105339511	8	GO:0051445
LOC105339511	8	GO:0051653
LOC105339511	8	GO:0051661
LOC105339511	8	GO:0072687
LOC105339511	8	GO:0090263
LOC105339511	8	GO:0090306
LOC105339511	8	GO:0097150
LOC105339511	8	GO:0097431
LOC105339464	3	GO:0005615
LOC105339464	3	GO:0016021
LOC105339464	3	GO:0031012
LOC105321897	11	GO:0005524
LOC105321897	11	GO:0033178
LOC105321897	11	GO:0042777
LOC105321897	11	GO:0046933
LOC105321897	11	GO:0046961
LOC105317956	11	GO:0005929
LOC105327400	12	NA
LOC105342649	13	GO:0003677
LOC105342649	13	GO:0005634
LOC105342649	13	GO:0005694
LOC105342649	13	GO:0006325
LOC105342649	13	GO:0007265
LOC105342649	13	GO:0008270
LOC105342649	13	GO:0018024
LOC105342649	13	GO:0034968
LOC105342649	13	GO:0090309
LOC105342649	13	GO:1990841
LOC105341304	12	GO:0005615
LOC105341304	12	GO:0005829
LOC105341304	12	GO:0006955
LOC105341304	12	GO:0007605
LOC105341304	12	GO:0016021
LOC105341304	12	GO:0032426
LOC105341304	12	GO:0038023
LOC105341304	12	GO:0120234
LOC105346085	7	GO:0001540
LOC105346085	7	GO:0001678
LOC105346085	7	GO:0001942
LOC105346085	7	GO:0005035
LOC105346085	7	GO:0005168
LOC105346085	7	GO:0005516
LOC105346085	7	GO:0005634
LOC105346085	7	GO:0005635
LOC105346085	7	GO:0005654
LOC105346085	7	GO:0005737
LOC105346085	7	GO:0005739
LOC105346085	7	GO:0005791
LOC105346085	7	GO:0005794
LOC105346085	7	GO:0005886
LOC105346085	7	GO:0005911
LOC105346085	7	GO:0006886
LOC105346085	7	GO:0006919
LOC105346085	7	GO:0007165
LOC105346085	7	GO:0007266
LOC105346085	7	GO:0007411
LOC105346085	7	GO:0007417
LOC105346085	7	GO:0007623
LOC105346085	7	GO:0008543
LOC105346085	7	GO:0009611
LOC105346085	7	GO:0009897
LOC105346085	7	GO:0009986
LOC105346085	7	GO:0010468
LOC105346085	7	GO:0010941
LOC105346085	7	GO:0010976
LOC105346085	7	GO:0010977
LOC105346085	7	GO:0014069
LOC105346085	7	GO:0015026
LOC105346085	7	GO:0016021
LOC105346085	7	GO:0016048
LOC105346085	7	GO:0016525
LOC105346085	7	GO:0019233
LOC105346085	7	GO:0021675
LOC105346085	7	GO:0030135
LOC105346085	7	GO:0030336
LOC105346085	7	GO:0030426
LOC105346085	7	GO:0031069
LOC105346085	7	GO:0031267
LOC105346085	7	GO:0031625
LOC105346085	7	GO:0031643
LOC105346085	7	GO:0032224
LOC105346085	7	GO:0032590
LOC105346085	7	GO:0032809
LOC105346085	7	GO:0032922
LOC105346085	7	GO:0034599
LOC105346085	7	GO:0035025
LOC105346085	7	GO:0035907
LOC105346085	7	GO:0040037
LOC105346085	7	GO:0042475
LOC105346085	7	GO:0042488
LOC105346085	7	GO:0042593
LOC105346085	7	GO:0042802
LOC105346085	7	GO:0043065
LOC105346085	7	GO:0043066
LOC105346085	7	GO:0043121
LOC105346085	7	GO:0043197
LOC105346085	7	GO:0043204
LOC105346085	7	GO:0043410
LOC105346085	7	GO:0043524
LOC105346085	7	GO:0043588
LOC105346085	7	GO:0044877
LOC105346085	7	GO:0045121
LOC105346085	7	GO:0045334
LOC105346085	7	GO:0045666
LOC105346085	7	GO:0048144
LOC105346085	7	GO:0048146
LOC105346085	7	GO:0048406
LOC105346085	7	GO:0051402
LOC105346085	7	GO:0051799
LOC105346085	7	GO:0051897
LOC105346085	7	GO:0051902
LOC105346085	7	GO:0051968
LOC105346085	7	GO:0061000
LOC105346085	7	GO:0070678
LOC105346085	7	GO:1900182
LOC105346085	7	GO:1901216
LOC105346085	7	GO:1902895
LOC105346085	7	GO:1903588
